id,expediente,producto,cantidadcum,descripcioncomercial,unidad,atc,descripcionatc,viaadministracion,concentracion,principioactivo,unidadmedida,cantidad
3835,20123643,LOSARTAN POTASICO 100 MG TABLETAS,60,COMERCIAL: 1L1011181001101 CAJA POR 60 TABLETAS. EN BLISTER FOIL ALUMINIO / PVC TRANSPARENTE. 6 BLISTER POR 10 TABLETAS,U,C09CA01,LOSARTAN,ORAL,A,LOSARTAN POTASICO,mg,100
3836,20123643,LOSARTAN POTASICO 100 MG TABLETAS,300,COMERCIAL: 1L1011181001103 CAJA POR 300 TABLETAS. EN BLISTER FOIL ALUMINIO / PVC TRANSPARENTE. 30 BLISTER POR 10 TABLETAS,U,C09CA01,LOSARTAN,ORAL,A,LOSARTAN POTASICO,mg,100
3837,27674,NEOSALDINA GRAGEAS,10,CAJA POR 10 GRAGEAS EN BLISTER DE PVDC/PVC/ALUMINIO X 10 GRAGEAS,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,MUCATO DE ISOMETEPTENO,mg,30
3838,20012411,DOSALDIN,1,CAJA X 2 BLISTER DE 10 TABLETAS CADA UNO,mg,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEINA,mg,30
3839,20129543,DIPIRONA 300 MG + ISOMETEPTENO 50 MG + CAFEINA 30 MG GOTAS,1,CAJA CON UN FRASCO DE VIDRIO ÃMBAR TIPO II. GOTERO AIREADOR EN POLIETILENO DE BAJA DENSIDAD BLANCO CON TAPA EN POLIPROPILENO COLOR NEGRO POR 30 ML (IUM 2C1019481000100),U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,B,DIPIRONA SODICA MONOHIDRATO EQUIVALENTE A DIPIRONA BASE,mg,300
3840,20135735,CAFETRIN Â®,10,2C1012731001100 CAJA POR 10 TABLETAS EN UN BLÃSTER DE PVC-PVDC TRANSPARENTE/PAPEL ALUMINIO.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA,mg,300
3841,20135735,CAFETRIN Â®,100,2C1012731001102 CAJA POR 100 TABLETAS EN DIEZ BLÃSTER DE PVC-PVDC TRANSPARENTE/PAPEL ALUMINIO POR 10 TABLETAS CADA UNO.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA,mg,300
3842,27674,NEOSALDINA GRAGEAS,100,USO INSTITUCIONAL: CAJA POR 100 GRAGEAS EN BLISTER DE PVDC/PVC/ALUMINIO X 4 GRAGEAS.(25 BLISTER X 4 GRAGEAS).,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEINA,mg,30
3843,20017069,DOSALDINÂ® GOTAS,1,CAJA CON UN FRASCO GOTERO DE PEBD BLANCO POR 30 ML DE SOLUCIÃ“N ORAL. TAPA DE PP BLANCA. SUBTAPA (GOTERO) DE PEBD INCOLORO + INSERTO.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,C,CAFEÃNA,mg,30
3844,27674,NEOSALDINA GRAGEAS,100,CAJA POR 100 GRAGEAS EN BLISTER DE PVDC/PVC/ALUMINIO X 4 GRAGEAS.(25 BLISTER X 4 GRAGEAS).,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,MUCATO DE ISOMETEPTENO,mg,30
3845,20129543,DIPIRONA 300 MG + ISOMETEPTENO 50 MG + CAFEINA 30 MG GOTAS,1,CAJA CON UN FRASCO DE VIDRIO ÃMBAR TIPO II. GOTERO AIREADOR EN POLIETILENO DE BAJA DENSIDAD BLANCO CON TAPA EN POLIPROPILENO COLOR NEGRO POR 30 ML (IUM 2C1019481000100),U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,B,ISOMETEPTENO CLORHIDRATO 35% EQUIVALENTE A ISOMETEPTENO CLORHIDRATO,mg,50
3846,20060743,DIPIRONA SODICA 300 MG/ ISOMETEPTENO CLORHIDRATO 50 MG / CAFEINA 30 MG GOTAS,30,CAJA CON FRASCO PET BLANCO POR 30 ML,ml,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,C,DIPIRONA SODICA,mg,300
3847,20129543,DIPIRONA 300 MG + ISOMETEPTENO 50 MG + CAFEINA 30 MG GOTAS,1,CAJA CON UN FRASCO DE VIDRIO ÃMBAR TIPO II. GOTERO AIREADOR EN POLIETILENO DE BAJA DENSIDAD BLANCO CON TAPA EN POLIPROPILENO COLOR NEGRO POR 30 ML (IUM 2C1019481000100),U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,B,CAFEINA ANHIDRA,mg,30
3848,20135735,CAFETRIN Â®,10,2C1012731001100 CAJA POR 10 TABLETAS EN UN BLÃSTER DE PVC-PVDC TRANSPARENTE/PAPEL ALUMINIO.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3849,27674,NEOSALDINA GRAGEAS,10,CAJA POR 10 GRAGEAS EN BLISTER DE PVDC/PVC/ALUMINIO X 10 GRAGEAS,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,MUCATO DE ISOMETEPTENO,mg,30
3850,19968118,ANTIALGINAÂ®,40,CAJA PLEGADIZA POR 40 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3851,19968118,ANTIALGINAÂ®,200,CAJA PLEGADIZA POR 200 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3852,19968118,ANTIALGINAÂ®,100,CAJA PLEGADIZA POR 100 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEÃNA ANHIDRA,mg,30
3853,19968118,ANTIALGINAÂ®,40,CAJA PLEGADIZA POR 40 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3854,19968118,ANTIALGINAÂ®,30,CAJA PLEGADIZA POR 30 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3855,19968118,ANTIALGINAÂ®,500,PRESENTACION INTITUCIONAL: CAJA PLEGADIZA POR 500 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEÃNA ANHIDRA,mg,30
3856,19968118,ANTIALGINAÂ®,100,CAJA PLEGADIZA POR 100 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3857,20135735,CAFETRIN Â®,30,2C1012731001101 CAJA POR 30 TABLETAS EN TRES BLÃSTER DE PVC-PVDC TRANSPARENTE/PAPEL ALUMINIO POR 10 TABLETAS CADA UNO.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEINA ANHIDRA,mg,30
3858,19947565,DIPIRONA 300 MG + ISOMETEPTENO MUCATO 30 MG + CAFEINA 30 MG,100,CAJA POR 100 TABLETAS RECUBIERTAS EN BLISTER PVC / PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS RECUBIERTAS CADA BLISTER.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEINA ANHIDRA USP,mg,30
3859,19968118,ANTIALGINAÂ®,30,CAJA PLEGADIZA POR 30 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEÃNA ANHIDRA,mg,30
3860,19968118,ANTIALGINAÂ®,10,CAJA PLEGADIZA POR 10 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEÃNA ANHIDRA,mg,30
3861,19968118,ANTIALGINAÂ®,30,CAJA PLEGADIZA POR 30 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3862,19968118,ANTIALGINAÂ®,500,PRESENTACIÃ“N INSTITUCIONAL: CAJA PLEGADIZA POR 500 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3863,19968118,ANTIALGINAÂ®,5,CAJA PLEGADIZA POR 5 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3864,19968118,ANTIALGINAÂ®,50,CAJA PLEGADIZA POR 50 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEÃNA ANHIDRA,mg,30
3865,19968118,ANTIALGINAÂ®,20,CAJA PLEGADIZA POR 20 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3866,19968118,ANTIALGINAÂ®,200,CAJA PLEGADIZA POR 200 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3867,19968118,ANTIALGINAÂ®,20,CAJA PLEGADIZA POR 20 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3868,19968118,ANTIALGINAÂ®,100,CAJA PLEGADIZA POR 100 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3869,19968118,ANTIALGINAÂ®,500,PRESENTACIÃ“N INSTITUCIONAL: CAJA PLEGADIZA POR 500 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3870,19968118,ANTIALGINAÂ®,10,CAJA PLEGADIZA POR 10 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEÃNA ANHIDRA,mg,30
3871,19968118,ANTIALGINAÂ®,500,PRESENTACION INTITUCIONAL: CAJA PLEGADIZA POR 500 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3872,27674,NEOSALDINA GRAGEAS,20,CAJA POR 20 GRAGEAS EN BLISTER DE PVDC/PVC/ALUMINIO X 10 GRAGEAS,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEINA,mg,30
3873,19968118,ANTIALGINAÂ®,100,CAJA PLEGADIZA POR 100 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3874,19968118,ANTIALGINAÂ®,20,CAJA PLEGADIZA POR 20 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3875,19968118,ANTIALGINAÂ®,40,CAJA PLEGADIZA POR 40 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3876,27674,NEOSALDINA GRAGEAS,100,USO INSTITUCIONAL: CAJA POR 100 GRAGEAS EN BLISTER DE PVDC/PVC/ALUMINIO X 4 GRAGEAS.(25 BLISTER X 4 GRAGEAS).,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,MUCATO DE ISOMETEPTENO,mg,30
3877,19968118,ANTIALGINAÂ®,20,CAJA PLEGADIZA POR 20 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3878,19968118,ANTIALGINAÂ®,200,CAJA PLEGADIZA POR 200 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3879,27674,NEOSALDINA GRAGEAS,20,CAJA POR 20 GRAGEAS EN BLISTER DE PVDC/PVC/ALUMINIO X 10 GRAGEAS,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA,mg,300
3880,19968118,ANTIALGINAÂ®,20,CAJA PLEGADIZA POR 20 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEÃNA ANHIDRA,mg,30
3881,19968118,ANTIALGINAÂ®,40,CAJA PLEGADIZA POR 40 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEÃNA ANHIDRA,mg,30
3882,19968118,ANTIALGINAÂ®,100,CAJA PLEGADIZA POR 100 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3883,20060743,DIPIRONA SODICA 300 MG/ ISOMETEPTENO CLORHIDRATO 50 MG / CAFEINA 30 MG GOTAS,30,CAJA CON FRASCO PET BLANCO POR 30 ML,ml,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,C,ISOMETEPTENO CLORHIDRATO SOLUCIÃ“N AL 35 %,mg,50
3884,20071333,FENCALGINAÂ® GOTAS,1,CAJA PLEGADIZA CON FRASCO GOTERO EN PET BLANCO POR 30 ML.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,C,METAMIZOL SODICO (DIPIRONA),mg,300
3885,19968118,ANTIALGINAÂ®,50,CAJA PLEGADIZA POR 50 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3886,19970871,ANTIALGINAÂ®,30,PLEGADIZA CON FRASCO GOTERO PET BLANCO CON TAPÃ“N GOTERO AIREADOR EN POLIETILENO DE BAJA DENSIDAD PIGMENTADO BLANCO Y TAPA DE POLIPROPILENO BLANCO POR 30ML.,ml,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,C,DIPIRONA SODICA,mg,300
3887,20060162,DIPIRONA SODICA / ISOMETEPTENO MUCATO/CAFEINA 300 MG / 30 MG/30MG TABLETA RECUBIERTA,50,CAJA DE CARTON CON 50 TABLETAS RECUBIERTAS EN BLISTER LAMINADO PVC/PVDC INCOLORO/ALUMINIO,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3888,20060162,DIPIRONA SODICA / ISOMETEPTENO MUCATO/CAFEINA 300 MG / 30 MG/30MG TABLETA RECUBIERTA,30,CAJA DE CARTON CON 30 TABLETAS RECUBIERTAS EN BLISTER LAMINADO PVC/PVDC INCOLORO/ALUMINIO,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEINA ANHIDRA,mg,30
3889,20060162,DIPIRONA SODICA / ISOMETEPTENO MUCATO/CAFEINA 300 MG / 30 MG/30MG TABLETA RECUBIERTA,100,CAJA DE CARTON CON 100 TABLETAS RECUBIERTAS EN BLISTER PVC/PVDC INCOLORO/ALUMINIO,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEINA ANHIDRA,mg,30
3890,20060162,DIPIRONA SODICA / ISOMETEPTENO MUCATO/CAFEINA 300 MG / 30 MG/30MG TABLETA RECUBIERTA,10,CAJA DE CARTON CON 10 TABLETAS RECUBIERTAS EN BLISTER LAMINADO PVC/PVDC INCOLORO/ALUMINIO,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3891,19968118,ANTIALGINAÂ®,10,CAJA PLEGADIZA POR 10 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3892,20060162,DIPIRONA SODICA / ISOMETEPTENO MUCATO/CAFEINA 300 MG / 30 MG/30MG TABLETA RECUBIERTA,50,CAJA DE CARTON CON 50 TABLETAS RECUBIERTAS EN BLISTER LAMINADO PVC/PVDC INCOLORO/ALUMINIO,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEINA ANHIDRA,mg,30
3893,27674,NEOSALDINA GRAGEAS,100,CAJA POR 100 GRAGEAS EN BLISTER DE PVDC/PVC/ALUMINIO X 4 GRAGEAS.(25 BLISTER X 4 GRAGEAS).,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA,mg,300
3894,20060162,DIPIRONA SODICA / ISOMETEPTENO MUCATO/CAFEINA 300 MG / 30 MG/30MG TABLETA RECUBIERTA,10,CAJA DE CARTON CON 10 TABLETAS RECUBIERTAS EN BLISTER LAMINADO PVC/PVDC INCOLORO/ALUMINIO,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEINA ANHIDRA,mg,30
3895,20060162,DIPIRONA SODICA / ISOMETEPTENO MUCATO/CAFEINA 300 MG / 30 MG/30MG TABLETA RECUBIERTA,30,CAJA DE CARTON CON 30 TABLETAS RECUBIERTAS EN BLISTER LAMINADO PVC/PVDC INCOLORO/ALUMINIO,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3896,20060162,DIPIRONA SODICA / ISOMETEPTENO MUCATO/CAFEINA 300 MG / 30 MG/30MG TABLETA RECUBIERTA,100,CAJA DE CARTON CON 100 TABLETAS RECUBIERTAS EN BLISTER PVC/PVDC INCOLORO/ALUMINIO,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3897,19968118,ANTIALGINAÂ®,30,CAJA PLEGADIZA POR 30 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3898,20060162,DIPIRONA SODICA / ISOMETEPTENO MUCATO/CAFEINA 300 MG / 30 MG/30MG TABLETA RECUBIERTA,30,CAJA DE CARTON CON 30 TABLETAS RECUBIERTAS EN BLISTER LAMINADO PVC/PVDC INCOLORO/ALUMINIO,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
3899,20060162,DIPIRONA SODICA / ISOMETEPTENO MUCATO/CAFEINA 300 MG / 30 MG/30MG TABLETA RECUBIERTA,50,CAJA DE CARTON CON 50 TABLETAS RECUBIERTAS EN BLISTER LAMINADO PVC/PVDC INCOLORO/ALUMINIO,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3900,20060162,DIPIRONA SODICA / ISOMETEPTENO MUCATO/CAFEINA 300 MG / 30 MG/30MG TABLETA RECUBIERTA,10,CAJA DE CARTON CON 10 TABLETAS RECUBIERTAS EN BLISTER LAMINADO PVC/PVDC INCOLORO/ALUMINIO,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3901,19968118,ANTIALGINAÂ®,500,PRESENTACIÃ“N INSTITUCIONAL: CAJA PLEGADIZA POR 500 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEÃNA ANHIDRA,mg,30
3902,19968118,ANTIALGINAÂ®,40,CAJA PLEGADIZA POR 40 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEÃNA ANHIDRA,mg,30
3903,20060162,DIPIRONA SODICA / ISOMETEPTENO MUCATO/CAFEINA 300 MG / 30 MG/30MG TABLETA RECUBIERTA,100,CAJA DE CARTON CON 100 TABLETAS RECUBIERTAS EN BLISTER PVC/PVDC INCOLORO/ALUMINIO,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3904,19968118,ANTIALGINAÂ®,30,CAJA PLEGADIZA POR 30 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEÃNA ANHIDRA,mg,30
3905,20012411,DOSALDIN,1,CAJA X 25 BLISTER DE 10 TABLETAS CADA UNO,mg,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEINA,mg,30
3906,19968118,ANTIALGINAÂ®,40,CAJA PLEGADIZA POR 40 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 10 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIPIRONA SODICA,mg,300
3907,27674,NEOSALDINA GRAGEAS,100,CAJA POR 100 GRAGEAS EN BLISTER DE PVDC/PVC/ALUMINIO X 4 GRAGEAS.(25 BLISTER X 4 GRAGEAS).,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEINA,mg,30
3908,19968118,ANTIALGINAÂ®,50,CAJA PLEGADIZA POR 50 TABLETAS CUBIERTAS. EN BLISTER PVC-PVDC TRANSPARENTE / ALUMINIO POR 5 TABLETAS CUBIERTAS C/U.,U,N02BB52,METAMIZOL SODIO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ISOMETEPTENO MUCATO,mg,30
